,business_id,hours
2236,gu9H6XoryCn07BfPsSdeSw,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
2240,nGUwLgJs6oIF0cRVMXkObQ,
2266,Qq2e3h26GT7C4fodEzv_Kw,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}"
2277,t03mAErURyb_wsZuy7lo5Q,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
2289,76x9L8ZBoF4skcNP8wx4nw,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-19:0'}"
2337,ulFLsCym5q7H-ZuL93csSw,
2367,cQtAQdZYyWMNxcIRezXtSA,
2379,grjFEAN9gXOKQFEta4yBJg,
2381,6hkmjU-7QwYwBSmwNpAG4A,
2402,YKpZ2Ml0NZoYZ5eb3r_Cdg,"{'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}"
2410,IivxWo0vU5Qmz-OqoCaXrg,
2431,50egwkdO2tvM0DnTGsEvkg,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-13:0'}"
2439,91xyLOCbdI2bK6UdC6vKLg,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}"
2490,TghRoAMx43V-9l7mH-SENg,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
2498,SDuso-KRP-gkOqiyNEwd2w,"{'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-14:0'}"
2538,iPM6J0JxLjXZtExli1OBDA,"{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-0:0'}"
2541,S5zpryZNidOZUFcfznfhaQ,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
2542,gAHAGpvX090Ws7utuAUFkw,"{'Monday': '9:30-17:0', 'Tuesday': '9:30-17:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-14:30'}"
2545,CB7nXPd5h_YLzcgfDo2DCg,
2565,WrFvJEtLk6JJkOpuolLWYA,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '9:0-14:0'}"
2589,HIiHe5jFaVEAquwvnQ86aA,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-18:30', 'Wednesday': '7:30-16:30', 'Thursday': '7:30-18:30', 'Friday': '7:30-16:30', 'Saturday': '7:30-12:0'}"
2629,7n1XTvyJW_BbggmMUVI3EQ,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-14:0'}"
2635,Bt7NBqA31uOI4H_hvasLLg,"{'Monday': '0:0-0:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
2646,K8tnPBetvP_UXWERDyak8w,"{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-18:0'}"
2674,688Chyz9IwHgp1KsdxUPrw,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-16:0'}"
2676,fr5HlkTH2wAGdYUOB_cMKw,"{'Monday': '7:0-22:0', 'Tuesday': '10:0-20:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
2683,V4lqQdll3_TAEtkrHDYbAA,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}"
2690,0z-unL2UdJn40PYiou2bnQ,"{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}"
2693,Tl24lMv2aCuLs4u45NquJQ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '13:0-20:0'}"
2696,DW4ST1K1QWMangu5pUROSQ,"{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-2:0'}"
2700,wuv3jE5Lc23TcfC70qu-Mg,"{'Monday': '7:0-21:30', 'Tuesday': '7:0-21:30', 'Wednesday': '7:0-21:30', 'Thursday': '7:0-21:30', 'Friday': '7:0-21:30', 'Saturday': '8:0-21:30', 'Sunday': '9:0-21:0'}"
2701,CXYlEb_u1Wf63-xGeVpo1g,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
2706,pTzPZ_7E2GrGocFuM31b5g,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
2717,iJn64rU6vapSp8uTjmshcA,"{'Monday': '10:30-18:0', 'Tuesday': '10:30-18:0', 'Wednesday': '10:30-18:0', 'Thursday': '10:30-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-17:30'}"
2732,LCS2sJH5S2kFquIL_FIqAg,"{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '5:30-20:0', 'Sunday': '6:0-20:0'}"
2735,mRAu0rgg_xxBtCdjj4bVdQ,
2756,TPkwQL43WA79mQ7Gnx9XQw,"{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}"
2770,q06uxedYSxuNIiULP63s8Q,
2787,7kko-9WTh53VZ_PmrffrSQ,"{'Monday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-15:0'}"
2814,aq26RY75PlTNsviW6wUC9A,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
2818,jZ4Ml1uRy8hrHqrBvYDJMw,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
2870,v-ROZ8qWggTWmmnslshG7w,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-19:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-19:0'}"
2873,uzeB4Y0eOwjt7Yjsx6tc5A,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-16:0', 'Sunday': '10:0-16:0'}"
2875,tzVLTQNUtiCAxUZmEuF0vQ,"{'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}"
2921,jHtwxz_PQu38fhtXVI0luA,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-13:0', 'Thursday': '8:30-18:0', 'Saturday': '9:0-13:30'}"
2944,mOqoNkokMbNmj6WtvkMFZA,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-19:0'}"
2977,Jr90GZ4uthyYp7407eyutQ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
3011,0l0R_1x2RC8pEwP-OG6UxA,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '10:0-15:0'}"
3015,tX60CIy3DrNah_oHHyknBw,
3021,Q1-bq8MLTht0lqFx_pYuKg,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-16:0', 'Sunday': '9:0-14:0'}"
3025,uAbUh-mivr8AFoEbk-gANA,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}"
3085,tXfeVYKJq-bGPx1sjHOMHA,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
3098,fCiwUAWZdhw78ZYBchh7Fg,"{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
3101,M2m_SM9GpIbct2a_hOGzag,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0'}"
3111,qQmdJFMWoDe2T2lbacBE8g,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3124,7JB8oxtB1Wa0JIWHxs-DhQ,
3140,fkpzI4NKJNqSdSxNIs69Vg,"{'Monday': '9:30-17:30', 'Tuesday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Friday': '9:30-17:30', 'Saturday': '9:30-17:30'}"
3161,CxoRg-ZcXdpqXWmUJliYog,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3183,la1k3Qq-cUBZrTXyElb8QA,"{'Monday': '11:0-19:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
3193,v6V3hGV2AjRenYeQPxxs6g,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3218,og18FAvqLssWsxXQOjjQFw,
3275,6jgRI0lDt48CY8j1GAGuKQ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3278,IZmCSGeXLCB-Y2UvJrvr-A,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
3295,jWBfdtk8TcpNq3LCXF9dNA,"{'Monday': '0:0-0:0', 'Tuesday': '15:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0'}"
3318,pi-Y1PIT1P0Us03dL6MBvQ,"{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0'}"
3358,MN3rGpUtdzYKFBMVypERRQ,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}"
3361,AgN2wYfkqbHGvWN3CNdydA,"{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-3:0', 'Saturday': '16:0-3:0', 'Sunday': '16:0-0:0'}"
3363,3JwRFu53hgEisf_SRBPIew,"{'Monday': '0:0-0:0', 'Tuesday': '13:0-22:0', 'Wednesday': '13:0-22:0', 'Thursday': '13:0-22:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-22:0'}"
3366,ZirLsNFR6xzeqS8jsswswg,"{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '8:0-17:0', 'Sunday': '10:0-16:0'}"
3367,u1cRkWe26zYgyIfLp149Cg,"{'Monday': '0:0-0:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-18:0', 'Friday': '9:0-20:0', 'Saturday': '6:0-21:0', 'Sunday': '8:0-20:0'}"
3375,wGXzVjXpWgm_PCyyPYXRWg,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-22:0'}"
3386,4ulvTVp4_eXb3XVMrXfRyQ,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
3433,gDtPZUXvDXgN_hnOY9CclQ,"{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0'}"
3440,jHc9XtRxm66h5J0TO4zHVA,
3446,1DXmpiD6U5qid4ppPsv44w,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-16:30'}"
3483,ShJs6GQRJ7p_CaI1scxMkA,"{'Monday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-1:0'}"
3489,r3umW59uGBKhpdOs6xdHcQ,"{'Monday': '6:0-20:0', 'Tuesday': '5:30-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '5:30-20:0', 'Friday': '6:0-17:30', 'Saturday': '8:30-11:30', 'Sunday': '15:0-16:0'}"
3491,gNqYUPKGfZJycaZhCsi7xQ,"{'Monday': '7:0-15:30', 'Tuesday': '7:0-15:30', 'Wednesday': '7:0-15:30', 'Thursday': '7:0-15:30', 'Friday': '7:0-15:30'}"
3526,P6fQZruWG886KpegSaNddg,"{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-14:0'}"
3534,n2HP8fenpzI7eg6TRDj4lw,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
3539,NnW7PyUW44d4nnC9XY1naQ,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}"
3548,Ze8KzteA3MK2tODt6kzTcA,
3549,OCVqizdhRIbJZfLl8gzmrQ,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
3567,7WTy8p_Uc_iVDKugJc59oA,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}"
3593,2gTnSpYBmg_5JubGpCtSQQ,"{'Monday': '5:0-1:0', 'Tuesday': '5:0-1:0', 'Wednesday': '5:0-1:0', 'Thursday': '5:0-1:0', 'Friday': '5:0-1:0', 'Saturday': '5:0-1:0', 'Sunday': '5:0-1:0'}"
3612,d91RHJeZE-I7TaeQdBp6MQ,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
3703,ntAff-7g-oyX71XHuN8UCw,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-19:30', 'Saturday': '8:30-18:0', 'Sunday': '23:0-17:0'}"
3716,F6FFqsbDetqtjHK_lhjYUw,"{'Monday': '16:0-19:0', 'Tuesday': '16:0-19:0', 'Wednesday': '16:0-19:0', 'Thursday': '16:0-19:0', 'Friday': '7:0-11:0', 'Saturday': '10:0-14:0'}"
3722,Yll7kUVI7j0gArBMQKpEaQ,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-13:0'}"
3752,0SZy4uieBzBzg54vRdAfgw,
3765,jg75navc2li2ba6FflRp6g,"{'Monday': '8:0-18:0', 'Tuesday': '13:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0'}"
3778,Vu2SEZxykiDQHWszZ7FmBg,"{'Monday': '0:0-6:0', 'Tuesday': '0:0-6:0', 'Wednesday': '0:0-6:0', 'Thursday': '0:0-6:0', 'Friday': '0:0-6:0', 'Saturday': '0:0-6:0', 'Sunday': '0:0-6:0'}"
3780,zOXvoQVFElBEhz__YT6VNw,"{'Monday': '0:0-0:0', 'Saturday': '11:0-20:0'}"
3797,ZapDvyE7lJxVxlmeeKyjkg,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3799,Xw9e7SQCDLFBA9imcER6yg,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-22:0'}"
3856,CJ8WEpt2fHLJ_MfpeYEeTg,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
3866,QAK2LPx1YK9Knq70D1oPVQ,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
3888,Ack8b4HTC4FQQkOgy27IGw,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0'}"
3922,Zh09tfHtkRaausaEnVrXzA,"{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-16:0'}"
3941,mLNSOU8Ki0Fm09xd6ZKkcA,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-20:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-23:0'}"
3954,3RtMd3VZ21WL5auDr6Jp9A,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '9:0-20:0'}"
3975,Ckn7S0CRWfC8w6gR7QJcRw,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-22:0'}"
3980,ok_XwSK2UYwOX_6_86q0FA,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
4015,b4lalqAv4MalXtB51QzLaA,"{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '9:30-17:0'}"
4037,i4iZdyneMKGEc729ogQhcw,
4039,CQqYVBiCeYAekDa0H4S6DQ,"{'Monday': '7:0-16:0', 'Tuesday': '4:0-23:0', 'Wednesday': '7:0-12:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-21:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-12:0'}"
4043,yJqN-U9dUylYEwTr8SBP1Q,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
4070,hPeUz0HqT82fOhJ0ayyQUQ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4135,8GaycgUnN21f1143qfaIKA,"{'Monday': '9:30-19:0', 'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-18:0'}"
4149,9vCo0ZKDJ5m4P13xU7iScw,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '12:0-18:0'}"
4192,s8zQJgjBhlwE-qcGPKnGsQ,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
4196,-7GjicSH_rM8JeZGCXGcUg,"{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '16:0-3:0', 'Friday': '16:0-3:0', 'Saturday': '14:0-3:0', 'Sunday': '14:0-3:0'}"
4212,pbAq2NRG_2jCBI6fgRalvQ,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
4223,ZxnLTULBWGs8cC6xtY6yrQ,
4229,jLNxPH975elBwriKSjhw7w,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-20:0'}"
4239,f08aeZ_T49CpjeR5847OWA,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '11:0-18:0'}"
4261,wunF8CkjYkARgCbGwYRm3A,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:0'}"
4265,6sAKnZOYEKFsc1Bd2I_jFw,
4292,erXnq3jNfA9QUjfsbEUAbA,"{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0'}"
4303,rDuopLmZ2X0uvwZpkqHGcw,"{'Monday': '11:0-21:45', 'Tuesday': '11:0-21:45', 'Wednesday': '11:0-21:45', 'Thursday': '11:0-21:45', 'Friday': '11:0-22:45', 'Saturday': '11:0-22:45', 'Sunday': '12:0-21:45'}"
