,business_id,attributes
1165,lj-E32x9_FA7GmUrBGBEWg,RestaurantsReservations
1165,lj-E32x9_FA7GmUrBGBEWg,BusinessParking
1165,lj-E32x9_FA7GmUrBGBEWg,WiFi
1165,lj-E32x9_FA7GmUrBGBEWg,Alcohol
1165,lj-E32x9_FA7GmUrBGBEWg,RestaurantsPriceRange2
1165,lj-E32x9_FA7GmUrBGBEWg,NoiseLevel
1165,lj-E32x9_FA7GmUrBGBEWg,Music
1165,lj-E32x9_FA7GmUrBGBEWg,BestNights
1165,lj-E32x9_FA7GmUrBGBEWg,BikeParking
1165,lj-E32x9_FA7GmUrBGBEWg,Ambience
1165,lj-E32x9_FA7GmUrBGBEWg,CoatCheck
1165,lj-E32x9_FA7GmUrBGBEWg,HappyHour
1165,lj-E32x9_FA7GmUrBGBEWg,GoodForDancing
1165,lj-E32x9_FA7GmUrBGBEWg,GoodForMeal
1165,lj-E32x9_FA7GmUrBGBEWg,GoodForKids
1165,lj-E32x9_FA7GmUrBGBEWg,RestaurantsAttire
1169,Yp7xPdDBcPRNsiEQ6QpRvw,RestaurantsPriceRange2
1169,Yp7xPdDBcPRNsiEQ6QpRvw,BusinessAcceptsCreditCards
1169,Yp7xPdDBcPRNsiEQ6QpRvw,BusinessParking
1169,Yp7xPdDBcPRNsiEQ6QpRvw,BikeParking
1169,Yp7xPdDBcPRNsiEQ6QpRvw,ByAppointmentOnly
1173,4Rz9e2RmP7ErILpcls-n2w,RestaurantsPriceRange2
1173,4Rz9e2RmP7ErILpcls-n2w,OutdoorSeating
1173,4Rz9e2RmP7ErILpcls-n2w,RestaurantsGoodForGroups
1173,4Rz9e2RmP7ErILpcls-n2w,RestaurantsReservations
1173,4Rz9e2RmP7ErILpcls-n2w,BusinessParking
1173,4Rz9e2RmP7ErILpcls-n2w,RestaurantsAttire
1173,4Rz9e2RmP7ErILpcls-n2w,BusinessAcceptsCreditCards
1181,WJkn1P09sKDpFrP2YHpJhw,BusinessAcceptsCreditCards
1181,WJkn1P09sKDpFrP2YHpJhw,ByAppointmentOnly
1181,WJkn1P09sKDpFrP2YHpJhw,BusinessParking
1181,WJkn1P09sKDpFrP2YHpJhw,RestaurantsPriceRange2
1197,H3gKvifbAl4rCXb58H3qFg,BusinessAcceptsCreditCards
1197,H3gKvifbAl4rCXb58H3qFg,BusinessParking
1197,H3gKvifbAl4rCXb58H3qFg,BikeParking
1197,H3gKvifbAl4rCXb58H3qFg,ByAppointmentOnly
1197,H3gKvifbAl4rCXb58H3qFg,RestaurantsPriceRange2
1219,159h-vlRcGnzwOTR29lQ8w,BusinessParking
1219,159h-vlRcGnzwOTR29lQ8w,BusinessAcceptsCreditCards
1219,159h-vlRcGnzwOTR29lQ8w,RestaurantsPriceRange2
1219,159h-vlRcGnzwOTR29lQ8w,BikeParking
1252,RMm5FeJpYGZlGJIVsqz0Yw,BusinessAcceptsCreditCards
1252,RMm5FeJpYGZlGJIVsqz0Yw,ByAppointmentOnly
1281,qRC7CkXf2jzEE-hyyEIElg,BusinessParking
1281,qRC7CkXf2jzEE-hyyEIElg,BikeParking
1281,qRC7CkXf2jzEE-hyyEIElg,RestaurantsTakeOut
1281,qRC7CkXf2jzEE-hyyEIElg,RestaurantsDelivery
1281,qRC7CkXf2jzEE-hyyEIElg,RestaurantsPriceRange2
1281,qRC7CkXf2jzEE-hyyEIElg,BusinessAcceptsCreditCards
1287,Egb5gh3QnLx70PCFmcaMPQ,BusinessAcceptsCreditCards
1287,Egb5gh3QnLx70PCFmcaMPQ,RestaurantsDelivery
1287,Egb5gh3QnLx70PCFmcaMPQ,BikeParking
1287,Egb5gh3QnLx70PCFmcaMPQ,RestaurantsTakeOut
1287,Egb5gh3QnLx70PCFmcaMPQ,RestaurantsPriceRange2
1305,-rTJCKclkU_ZnoQb4oKa9w,BikeParking
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsPriceRange2
1305,-rTJCKclkU_ZnoQb4oKa9w,Ambience
1305,-rTJCKclkU_ZnoQb4oKa9w,BusinessAcceptsCreditCards
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsTableService
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsAttire
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsTakeOut
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsReservations
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsDelivery
1305,-rTJCKclkU_ZnoQb4oKa9w,GoodForKids
1305,-rTJCKclkU_ZnoQb4oKa9w,BusinessParking
1305,-rTJCKclkU_ZnoQb4oKa9w,GoodForMeal
1305,-rTJCKclkU_ZnoQb4oKa9w,OutdoorSeating
1305,-rTJCKclkU_ZnoQb4oKa9w,WiFi
1305,-rTJCKclkU_ZnoQb4oKa9w,RestaurantsGoodForGroups
1322,jcmqREAt1nOg3ABv4ZeD3w,BestNights
1322,jcmqREAt1nOg3ABv4ZeD3w,Ambience
1322,jcmqREAt1nOg3ABv4ZeD3w,RestaurantsDelivery
1322,jcmqREAt1nOg3ABv4ZeD3w,RestaurantsTakeOut
1322,jcmqREAt1nOg3ABv4ZeD3w,BusinessParking
1322,jcmqREAt1nOg3ABv4ZeD3w,Music
1322,jcmqREAt1nOg3ABv4ZeD3w,RestaurantsTableService
1322,jcmqREAt1nOg3ABv4ZeD3w,RestaurantsAttire
1338,NJt2qvQ9NvB7uCxYUnW-dQ,RestaurantsAttire
1338,NJt2qvQ9NvB7uCxYUnW-dQ,BusinessAcceptsCreditCards
1338,NJt2qvQ9NvB7uCxYUnW-dQ,Ambience
1338,NJt2qvQ9NvB7uCxYUnW-dQ,HappyHour
1338,NJt2qvQ9NvB7uCxYUnW-dQ,RestaurantsGoodForGroups
1338,NJt2qvQ9NvB7uCxYUnW-dQ,RestaurantsPriceRange2
1338,NJt2qvQ9NvB7uCxYUnW-dQ,OutdoorSeating
1423,CBGqxzHew6PveH_YdKLYpw,RestaurantsPriceRange2
1423,CBGqxzHew6PveH_YdKLYpw,ByAppointmentOnly
1423,CBGqxzHew6PveH_YdKLYpw,BusinessAcceptsCreditCards
1423,CBGqxzHew6PveH_YdKLYpw,GoodForKids
1423,CBGqxzHew6PveH_YdKLYpw,BusinessParking
1423,CBGqxzHew6PveH_YdKLYpw,DogsAllowed
1423,CBGqxzHew6PveH_YdKLYpw,BusinessAcceptsBitcoin
1423,CBGqxzHew6PveH_YdKLYpw,WheelchairAccessible
1423,CBGqxzHew6PveH_YdKLYpw,BikeParking
1423,CBGqxzHew6PveH_YdKLYpw,WiFi
1428,ViDoPXukU75uilpFI13crw,GoodForKids
1428,ViDoPXukU75uilpFI13crw,DogsAllowed
1450,mGVZZXjH1SyLIuxpcNNIqw,BikeParking
1450,mGVZZXjH1SyLIuxpcNNIqw,RestaurantsPriceRange2
1450,mGVZZXjH1SyLIuxpcNNIqw,Open24Hours
1450,mGVZZXjH1SyLIuxpcNNIqw,WheelchairAccessible
1450,mGVZZXjH1SyLIuxpcNNIqw,DogsAllowed
1450,mGVZZXjH1SyLIuxpcNNIqw,BusinessAcceptsCreditCards
1450,mGVZZXjH1SyLIuxpcNNIqw,BusinessParking
1464,3Pjvw7oOjjfH_YuH2vMD5w,Ambience
1468,JbFsyY7pi85oaY4DoAgwCA,ByAppointmentOnly
1479,P6z5G3y-B-BMzUaI3Hfrog,ByAppointmentOnly
1479,P6z5G3y-B-BMzUaI3Hfrog,BusinessAcceptsCreditCards
1479,P6z5G3y-B-BMzUaI3Hfrog,BusinessParking
1479,P6z5G3y-B-BMzUaI3Hfrog,GoodForKids
1479,P6z5G3y-B-BMzUaI3Hfrog,BikeParking
1479,P6z5G3y-B-BMzUaI3Hfrog,RestaurantsPriceRange2
1493,cEG1r9aRMJwmRQVkh7eiJg,RestaurantsDelivery
1493,cEG1r9aRMJwmRQVkh7eiJg,HasTV
1493,cEG1r9aRMJwmRQVkh7eiJg,BusinessAcceptsCreditCards
1493,cEG1r9aRMJwmRQVkh7eiJg,RestaurantsReservations
1493,cEG1r9aRMJwmRQVkh7eiJg,OutdoorSeating
1493,cEG1r9aRMJwmRQVkh7eiJg,BusinessAcceptsBitcoin
1493,cEG1r9aRMJwmRQVkh7eiJg,BYOB
1493,cEG1r9aRMJwmRQVkh7eiJg,WiFi
1493,cEG1r9aRMJwmRQVkh7eiJg,RestaurantsTakeOut
1493,cEG1r9aRMJwmRQVkh7eiJg,Caters
1493,cEG1r9aRMJwmRQVkh7eiJg,RestaurantsTableService
1493,cEG1r9aRMJwmRQVkh7eiJg,Alcohol
1493,cEG1r9aRMJwmRQVkh7eiJg,BusinessParking
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsGoodForGroups
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsTakeOut
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsAttire
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsReservations
1495,idRTl_xdqB12GWXIsisW-g,BusinessAcceptsCreditCards
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsPriceRange2
1495,idRTl_xdqB12GWXIsisW-g,Ambience
1495,idRTl_xdqB12GWXIsisW-g,OutdoorSeating
1495,idRTl_xdqB12GWXIsisW-g,GoodForKids
1495,idRTl_xdqB12GWXIsisW-g,RestaurantsDelivery
1495,idRTl_xdqB12GWXIsisW-g,HasTV
1518,opiv3hcNNsRDiLXsUbNw-A,RestaurantsTakeOut
1518,opiv3hcNNsRDiLXsUbNw-A,RestaurantsGoodForGroups
1518,opiv3hcNNsRDiLXsUbNw-A,NoiseLevel
1518,opiv3hcNNsRDiLXsUbNw-A,RestaurantsPriceRange2
1544,WMI3BjDby0U-IF6NnN0SXA,BusinessParking
1544,WMI3BjDby0U-IF6NnN0SXA,GoodForKids
1544,WMI3BjDby0U-IF6NnN0SXA,WiFi
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsReservations
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsAttire
1544,WMI3BjDby0U-IF6NnN0SXA,Ambience
1544,WMI3BjDby0U-IF6NnN0SXA,OutdoorSeating
1544,WMI3BjDby0U-IF6NnN0SXA,Alcohol
1544,WMI3BjDby0U-IF6NnN0SXA,BusinessAcceptsCreditCards
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsPriceRange2
1544,WMI3BjDby0U-IF6NnN0SXA,HasTV
1544,WMI3BjDby0U-IF6NnN0SXA,Caters
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsGoodForGroups
1544,WMI3BjDby0U-IF6NnN0SXA,BikeParking
1544,WMI3BjDby0U-IF6NnN0SXA,NoiseLevel
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsDelivery
1544,WMI3BjDby0U-IF6NnN0SXA,RestaurantsTakeOut
1546,0oogOBGXNj39Wnl2SKoe0w,BikeParking
1546,0oogOBGXNj39Wnl2SKoe0w,Caters
1546,0oogOBGXNj39Wnl2SKoe0w,Alcohol
1546,0oogOBGXNj39Wnl2SKoe0w,BusinessAcceptsCreditCards
1546,0oogOBGXNj39Wnl2SKoe0w,OutdoorSeating
1546,0oogOBGXNj39Wnl2SKoe0w,HasTV
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsTakeOut
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsGoodForGroups
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsAttire
1546,0oogOBGXNj39Wnl2SKoe0w,WiFi
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsReservations
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsPriceRange2
1546,0oogOBGXNj39Wnl2SKoe0w,GoodForKids
1546,0oogOBGXNj39Wnl2SKoe0w,Ambience
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsTableService
1546,0oogOBGXNj39Wnl2SKoe0w,GoodForMeal
1546,0oogOBGXNj39Wnl2SKoe0w,NoiseLevel
1546,0oogOBGXNj39Wnl2SKoe0w,BusinessParking
1546,0oogOBGXNj39Wnl2SKoe0w,RestaurantsDelivery
1547,u-QBVccU0cRK1pehKL4n0g,OutdoorSeating
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsAttire
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsPriceRange2
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsReservations
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsDelivery
1547,u-QBVccU0cRK1pehKL4n0g,HasTV
1547,u-QBVccU0cRK1pehKL4n0g,NoiseLevel
1547,u-QBVccU0cRK1pehKL4n0g,WiFi
1547,u-QBVccU0cRK1pehKL4n0g,BusinessAcceptsCreditCards
1547,u-QBVccU0cRK1pehKL4n0g,BusinessParking
1547,u-QBVccU0cRK1pehKL4n0g,Ambience
1547,u-QBVccU0cRK1pehKL4n0g,Alcohol
1547,u-QBVccU0cRK1pehKL4n0g,GoodForKids
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsTakeOut
1547,u-QBVccU0cRK1pehKL4n0g,RestaurantsGoodForGroups
1597,Pb5agnsD9EdCl6yuZp2jJA,RestaurantsGoodForGroups
1597,Pb5agnsD9EdCl6yuZp2jJA,RestaurantsDelivery
1597,Pb5agnsD9EdCl6yuZp2jJA,HasTV
1597,Pb5agnsD9EdCl6yuZp2jJA,Alcohol
1597,Pb5agnsD9EdCl6yuZp2jJA,RestaurantsTableService
1597,Pb5agnsD9EdCl6yuZp2jJA,WiFi
1597,Pb5agnsD9EdCl6yuZp2jJA,GoodForMeal
1597,Pb5agnsD9EdCl6yuZp2jJA,OutdoorSeating
1597,Pb5agnsD9EdCl6yuZp2jJA,WheelchairAccessible
1597,Pb5agnsD9EdCl6yuZp2jJA,RestaurantsTakeOut
1597,Pb5agnsD9EdCl6yuZp2jJA,GoodForKids
1597,Pb5agnsD9EdCl6yuZp2jJA,BusinessAcceptsCreditCards
1597,Pb5agnsD9EdCl6yuZp2jJA,RestaurantsReservations
1597,Pb5agnsD9EdCl6yuZp2jJA,BusinessParking
1597,Pb5agnsD9EdCl6yuZp2jJA,Ambience
1597,Pb5agnsD9EdCl6yuZp2jJA,HappyHour
1597,Pb5agnsD9EdCl6yuZp2jJA,Caters
1606,WSVFcew59zWFZryWUVQACA,BusinessAcceptsCreditCards
1606,WSVFcew59zWFZryWUVQACA,ByAppointmentOnly
1632,LTTRaIO-p4zjvXtw9zm1Wg,OutdoorSeating
1632,LTTRaIO-p4zjvXtw9zm1Wg,NoiseLevel
1632,LTTRaIO-p4zjvXtw9zm1Wg,BusinessAcceptsCreditCards
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsTableService
1632,LTTRaIO-p4zjvXtw9zm1Wg,BusinessParking
1632,LTTRaIO-p4zjvXtw9zm1Wg,Alcohol
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsReservations
1632,LTTRaIO-p4zjvXtw9zm1Wg,HappyHour
1632,LTTRaIO-p4zjvXtw9zm1Wg,WiFi
1632,LTTRaIO-p4zjvXtw9zm1Wg,GoodForKids
1632,LTTRaIO-p4zjvXtw9zm1Wg,Caters
1632,LTTRaIO-p4zjvXtw9zm1Wg,Ambience
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsGoodForGroups
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsPriceRange2
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsTakeOut
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsAttire
1632,LTTRaIO-p4zjvXtw9zm1Wg,BikeParking
1632,LTTRaIO-p4zjvXtw9zm1Wg,HasTV
1632,LTTRaIO-p4zjvXtw9zm1Wg,RestaurantsDelivery
1632,LTTRaIO-p4zjvXtw9zm1Wg,GoodForMeal
1654,wh9WMoi0ukhQy-kvjpC4uQ,BusinessAcceptsCreditCards
1654,wh9WMoi0ukhQy-kvjpC4uQ,ByAppointmentOnly
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsReservations
1686,fJNSx1WOo77TmP7Bl26w_g,WiFi
1686,fJNSx1WOo77TmP7Bl26w_g,Caters
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsGoodForGroups
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsAttire
1686,fJNSx1WOo77TmP7Bl26w_g,Alcohol
1686,fJNSx1WOo77TmP7Bl26w_g,OutdoorSeating
1686,fJNSx1WOo77TmP7Bl26w_g,NoiseLevel
1686,fJNSx1WOo77TmP7Bl26w_g,BikeParking
1686,fJNSx1WOo77TmP7Bl26w_g,HasTV
1686,fJNSx1WOo77TmP7Bl26w_g,BusinessAcceptsCreditCards
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsPriceRange2
1686,fJNSx1WOo77TmP7Bl26w_g,HappyHour
1686,fJNSx1WOo77TmP7Bl26w_g,GoodForKids
1686,fJNSx1WOo77TmP7Bl26w_g,WheelchairAccessible
1686,fJNSx1WOo77TmP7Bl26w_g,Ambience
1686,fJNSx1WOo77TmP7Bl26w_g,BYOB
1686,fJNSx1WOo77TmP7Bl26w_g,Corkage
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsTableService
1686,fJNSx1WOo77TmP7Bl26w_g,GoodForMeal
1686,fJNSx1WOo77TmP7Bl26w_g,BusinessParking
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsDelivery
1686,fJNSx1WOo77TmP7Bl26w_g,RestaurantsTakeOut
1694,JOvNunKJlWhwJRwLmUR9ZA,OutdoorSeating
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsReservations
1694,JOvNunKJlWhwJRwLmUR9ZA,NoiseLevel
1694,JOvNunKJlWhwJRwLmUR9ZA,Alcohol
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsAttire
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsDelivery
1694,JOvNunKJlWhwJRwLmUR9ZA,BikeParking
1694,JOvNunKJlWhwJRwLmUR9ZA,BusinessAcceptsCreditCards
1694,JOvNunKJlWhwJRwLmUR9ZA,GoodForKids
1694,JOvNunKJlWhwJRwLmUR9ZA,WiFi
1694,JOvNunKJlWhwJRwLmUR9ZA,Caters
1694,JOvNunKJlWhwJRwLmUR9ZA,HasTV
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsTakeOut
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsGoodForGroups
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsPriceRange2
1694,JOvNunKJlWhwJRwLmUR9ZA,Ambience
1694,JOvNunKJlWhwJRwLmUR9ZA,Music
1694,JOvNunKJlWhwJRwLmUR9ZA,CoatCheck
1694,JOvNunKJlWhwJRwLmUR9ZA,BYOB
1694,JOvNunKJlWhwJRwLmUR9ZA,GoodForMeal
1694,JOvNunKJlWhwJRwLmUR9ZA,BusinessParking
1694,JOvNunKJlWhwJRwLmUR9ZA,BestNights
1694,JOvNunKJlWhwJRwLmUR9ZA,HappyHour
1694,JOvNunKJlWhwJRwLmUR9ZA,Corkage
1694,JOvNunKJlWhwJRwLmUR9ZA,Smoking
1694,JOvNunKJlWhwJRwLmUR9ZA,RestaurantsTableService
1694,JOvNunKJlWhwJRwLmUR9ZA,WheelchairAccessible
1696,Hs28Z-U0P9ouwSurPUEXYQ,
1707,3VKE0_-KhU_qMYHxcyVcDg,WiFi
1707,3VKE0_-KhU_qMYHxcyVcDg,GoodForKids
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsTableService
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsGoodForGroups
1707,3VKE0_-KhU_qMYHxcyVcDg,NoiseLevel
1707,3VKE0_-KhU_qMYHxcyVcDg,OutdoorSeating
1707,3VKE0_-KhU_qMYHxcyVcDg,GoodForMeal
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsDelivery
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsTakeOut
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsAttire
1707,3VKE0_-KhU_qMYHxcyVcDg,Alcohol
1707,3VKE0_-KhU_qMYHxcyVcDg,BusinessAcceptsCreditCards
1707,3VKE0_-KhU_qMYHxcyVcDg,Caters
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsPriceRange2
1707,3VKE0_-KhU_qMYHxcyVcDg,HasTV
1707,3VKE0_-KhU_qMYHxcyVcDg,RestaurantsReservations
1707,3VKE0_-KhU_qMYHxcyVcDg,Ambience
1707,3VKE0_-KhU_qMYHxcyVcDg,BusinessParking
1707,3VKE0_-KhU_qMYHxcyVcDg,BikeParking
1716,BezmFrbIu1g2GpjngB2geA,BusinessAcceptsCreditCards
1716,BezmFrbIu1g2GpjngB2geA,RestaurantsPriceRange2
1716,BezmFrbIu1g2GpjngB2geA,BusinessParking
1716,BezmFrbIu1g2GpjngB2geA,BikeParking
1716,BezmFrbIu1g2GpjngB2geA,DriveThru
1716,BezmFrbIu1g2GpjngB2geA,WheelchairAccessible
1716,BezmFrbIu1g2GpjngB2geA,RestaurantsTakeOut
1716,BezmFrbIu1g2GpjngB2geA,RestaurantsDelivery
1721,SLHmMe2b4NhMW1CSzRJsYA,AcceptsInsurance
1721,SLHmMe2b4NhMW1CSzRJsYA,DogsAllowed
1721,SLHmMe2b4NhMW1CSzRJsYA,WheelchairAccessible
1721,SLHmMe2b4NhMW1CSzRJsYA,BusinessParking
1721,SLHmMe2b4NhMW1CSzRJsYA,BusinessAcceptsCreditCards
1721,SLHmMe2b4NhMW1CSzRJsYA,RestaurantsPriceRange2
1721,SLHmMe2b4NhMW1CSzRJsYA,BikeParking
1721,SLHmMe2b4NhMW1CSzRJsYA,ByAppointmentOnly
1721,SLHmMe2b4NhMW1CSzRJsYA,WiFi
1728,Xd9erl9SNNedkVP-23U4-w,BusinessAcceptsCreditCards
1739,2y_CdkxEOJEJGyJApfCYpA,BusinessParking
1739,2y_CdkxEOJEJGyJApfCYpA,BikeParking
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsGoodForGroups
1739,2y_CdkxEOJEJGyJApfCYpA,HasTV
1739,2y_CdkxEOJEJGyJApfCYpA,GoodForKids
1739,2y_CdkxEOJEJGyJApfCYpA,Alcohol
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsAttire
1739,2y_CdkxEOJEJGyJApfCYpA,BusinessAcceptsCreditCards
1739,2y_CdkxEOJEJGyJApfCYpA,OutdoorSeating
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsPriceRange2
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsReservations
1739,2y_CdkxEOJEJGyJApfCYpA,Caters
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsDelivery
1739,2y_CdkxEOJEJGyJApfCYpA,RestaurantsTakeOut
1739,2y_CdkxEOJEJGyJApfCYpA,NoiseLevel
1739,2y_CdkxEOJEJGyJApfCYpA,GoodForMeal
1739,2y_CdkxEOJEJGyJApfCYpA,DogsAllowed
1739,2y_CdkxEOJEJGyJApfCYpA,WiFi
1739,2y_CdkxEOJEJGyJApfCYpA,Ambience
1739,2y_CdkxEOJEJGyJApfCYpA,DriveThru
1742,QytnOwvQLd5LlHr0v7pqyA,RestaurantsPriceRange2
1742,QytnOwvQLd5LlHr0v7pqyA,BusinessAcceptsCreditCards
1742,QytnOwvQLd5LlHr0v7pqyA,BikeParking
1742,QytnOwvQLd5LlHr0v7pqyA,BusinessParking
1786,J8j18KB--ZH4MjTQryPEpA,GoodForKids
1786,J8j18KB--ZH4MjTQryPEpA,RestaurantsReservations
1786,J8j18KB--ZH4MjTQryPEpA,RestaurantsTakeOut
1786,J8j18KB--ZH4MjTQryPEpA,RestaurantsPriceRange2
1786,J8j18KB--ZH4MjTQryPEpA,RestaurantsDelivery
1786,J8j18KB--ZH4MjTQryPEpA,BusinessAcceptsCreditCards
1836,Xk_boaNNKxbwwQYN3foFLw,GoodForKids
1836,Xk_boaNNKxbwwQYN3foFLw,BusinessAcceptsCreditCards
1836,Xk_boaNNKxbwwQYN3foFLw,BikeParking
1836,Xk_boaNNKxbwwQYN3foFLw,BusinessParking
1836,Xk_boaNNKxbwwQYN3foFLw,ByAppointmentOnly
1856,aIc2fDKD3MxfyGTEsqpXig,GoodForKids
1891,kIuh5i5w9zII_-yQhqdbgA,ByAppointmentOnly
1891,kIuh5i5w9zII_-yQhqdbgA,BusinessAcceptsCreditCards
1894,HzIw9Tc7gD75nX9VGg0Pwg,
1903,-fqjV6QqrKLUxpYCJoSsOQ,BikeParking
1903,-fqjV6QqrKLUxpYCJoSsOQ,BusinessAcceptsCreditCards
1903,-fqjV6QqrKLUxpYCJoSsOQ,BusinessParking
1903,-fqjV6QqrKLUxpYCJoSsOQ,RestaurantsPriceRange2
1920,cLlBDZxYJ1dt1JgMuZnXew,BusinessAcceptsCreditCards
1920,cLlBDZxYJ1dt1JgMuZnXew,OutdoorSeating
1920,cLlBDZxYJ1dt1JgMuZnXew,Alcohol
1920,cLlBDZxYJ1dt1JgMuZnXew,GoodForKids
1920,cLlBDZxYJ1dt1JgMuZnXew,ByAppointmentOnly
1920,cLlBDZxYJ1dt1JgMuZnXew,BikeParking
1920,cLlBDZxYJ1dt1JgMuZnXew,Ambience
1920,cLlBDZxYJ1dt1JgMuZnXew,DogsAllowed
1920,cLlBDZxYJ1dt1JgMuZnXew,HasTV
1920,cLlBDZxYJ1dt1JgMuZnXew,WiFi
1920,cLlBDZxYJ1dt1JgMuZnXew,GoodForMeal
1920,cLlBDZxYJ1dt1JgMuZnXew,RestaurantsTakeOut
1920,cLlBDZxYJ1dt1JgMuZnXew,RestaurantsTableService
1920,cLlBDZxYJ1dt1JgMuZnXew,BusinessParking
1920,cLlBDZxYJ1dt1JgMuZnXew,RestaurantsDelivery
1920,cLlBDZxYJ1dt1JgMuZnXew,BusinessAcceptsBitcoin
1920,cLlBDZxYJ1dt1JgMuZnXew,Caters
1920,cLlBDZxYJ1dt1JgMuZnXew,HappyHour
1920,cLlBDZxYJ1dt1JgMuZnXew,RestaurantsReservations
1920,cLlBDZxYJ1dt1JgMuZnXew,BestNights
1920,cLlBDZxYJ1dt1JgMuZnXew,NoiseLevel
1961,rT1XbnU-U-iT1sPD54s5BA,BusinessParking
1961,rT1XbnU-U-iT1sPD54s5BA,RestaurantsPriceRange2
1961,rT1XbnU-U-iT1sPD54s5BA,BikeParking
1961,rT1XbnU-U-iT1sPD54s5BA,RestaurantsDelivery
1961,rT1XbnU-U-iT1sPD54s5BA,BusinessAcceptsCreditCards
1961,rT1XbnU-U-iT1sPD54s5BA,RestaurantsTakeOut
2011,LFE5P1tRjqoM78DwKlSPvA,ByAppointmentOnly
2063,8RlkbKmR0DTBPUECyQYPkA,BusinessParking
2063,8RlkbKmR0DTBPUECyQYPkA,ByAppointmentOnly
2063,8RlkbKmR0DTBPUECyQYPkA,BusinessAcceptsCreditCards
2088,xW1ZHL5mztdLeD60Iy0O7w,BusinessAcceptsCreditCards
2101,Mzs8Pq6C-hp4CTOAxBhLuw,BusinessAcceptsCreditCards
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsReservations
2120,9MHe5jAym2d8VhT_NbCRyw,BusinessAcceptsCreditCards
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsGoodForGroups
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsDelivery
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsAttire
2120,9MHe5jAym2d8VhT_NbCRyw,Alcohol
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsTakeOut
2120,9MHe5jAym2d8VhT_NbCRyw,GoodForKids
2120,9MHe5jAym2d8VhT_NbCRyw,RestaurantsPriceRange2
